,group,names,scores,logfoldchanges,pvals,pvals_adj
9810,4,PAPLN,-6.7981625,,1.0596205752649144e-11,4.528293056687668e-11
9811,4,C1QL1,-6.8308773,,8.439676927155305e-12,3.614422666875934e-11
9812,4,AC004852.2,-6.8332143,,8.303276088219102e-12,3.563637806102619e-11
9813,4,GRIN2C,-6.8403697,,7.898896207369503e-12,3.3973747128470977e-11
9814,4,HLA-B,-6.843763,,7.713951410434229e-12,3.32497905622165e-11
9815,4,DOCK2,-6.865552,,6.623464774334539e-12,2.8611078938810104e-11
9816,4,ZNF710,-6.897735,,5.283821131566884e-12,2.2973135354638627e-11
9817,4,EZR,-6.899783,,5.208197639750741e-12,2.2715351914014254e-11
9818,4,AQP4,-6.908781,,4.888363809670006e-12,2.139327706638952e-11
9819,4,OSMR-AS1,-6.9317408,,4.156936165607204e-12,1.8232176164943876e-11
9820,4,VEGFA,-7.010867,,2.368457579561517e-12,1.0456766355679986e-11
9821,4,WIF1,-7.0406528,,1.913413551666914e-12,8.48520422025239e-12
9822,4,YAP1,-7.077872,,1.4638507185948435e-12,6.520493178596185e-12
9823,4,ZFP36,-7.1439834,,9.066426420067961e-13,4.065662071779355e-12
9824,4,SLC14A1,-7.146341,,8.912145875622531e-13,4.005458820504508e-12
9825,4,LINC00598,-7.151646,,8.574327162477895e-13,3.8623095326477004e-12
9826,4,ZNF98,-7.16631,,7.70462264201756e-13,3.4862545891482174e-12
9827,4,STOM,-7.174551,,7.254477337379828e-13,3.290012397904684e-12
9828,4,ARHGAP6,-7.259051,,3.8981653288538784e-13,1.7799841684264284e-12
9829,4,HLA-C,-7.3616247,,1.8168537975089025e-13,8.315120354731819e-13
9830,4,CGNL1,-7.3632517,,1.7948369847622168e-13,8.233197177808334e-13
9831,4,LHFPL2,-7.4262085,,1.1175463274668834e-13,5.149983075884255e-13
9832,4,PACRG-AS3,-7.4325566,,1.0651833224188499e-13,4.920015346045496e-13
9833,4,ANGPTL4,-7.489949,,6.890033690375124e-14,3.2121369185898016e-13
9834,4,CXorf36,-7.493246,,6.719065725982812e-14,3.1397503392443047e-13
9835,4,NFATC2,-7.49405,,6.678013195807025e-14,3.1278750331648827e-13
9836,4,EMX2OS,-7.496679,,6.545517102001539e-14,3.0730127239443847e-13
9837,4,CA8,-7.603584,,2.8804006146712824e-14,1.3618915435798027e-13
9838,4,KIT,-7.650934,,1.9952409000067474e-14,9.456118009510651e-14
9839,4,RANBP3L,-7.813569,,5.559086923218434e-15,2.6662287401527262e-14
9840,4,SLCO1C1,-7.869964,,3.547434693322438e-15,1.713736566822434e-14
9841,4,STK33,-7.882969,,3.196922022292189e-15,1.5481462577686147e-14
9842,4,AL034405.1,-7.9674754,,1.619486370199402e-15,7.861584321356321e-15
9843,4,KCNAB1,-8.052531,,8.109925886927188e-16,3.9657339300377446e-15
9844,4,TBXAS1,-8.087119,,6.109238629631789e-16,2.9947248184469555e-15
9845,4,EFEMP1,-8.145393,,3.7805210806254427e-16,1.8623256554805133e-15
9846,4,IGFBP7,-8.147215,,3.724005056426649e-16,1.8390148426798266e-15
9847,4,MEGF11,-8.256582,,1.4990348370175617e-16,7.457884761281401e-16
9848,4,SCARA3,-8.268593,,1.355497867222412e-16,6.760587866445944e-16
9849,4,RREB1,-8.32577,,8.378233572049991e-17,4.199615825588968e-16
9850,4,FAM189A2,-8.350019,,6.825178476473884e-17,3.4297379278763233e-16
9851,4,PRDM16,-8.354427,,6.575070917249342e-17,3.312378295843497e-16
9852,4,AC099792.1,-8.443327,,3.084311306052691e-17,1.5577329828548942e-16
9853,4,MRVI1,-8.445892,,3.01730962007428e-17,1.527751706366724e-16
9854,4,LYN,-8.4706545,,2.4401835941039944e-17,1.2386718751796926e-16
9855,4,AP000282.1,-8.498471,,1.921037080858797e-17,9.776270131596931e-17
9856,4,MT1E,-8.524902,,1.52938192471521e-17,7.80296900364903e-17
9857,4,ATP1A2,-8.641731,,5.5367336479265504e-18,2.846649690450668e-17
9858,4,LURAP1L-AS1,-8.71147,,2.999607762123191e-18,1.5501848899861452e-17
9859,4,HSPA1B,-8.7824545,,1.5994486872512074e-18,8.330461912766705e-18
9860,4,COLEC12,-8.815402,,1.1925589762144394e-18,6.2274620167855844e-18
9861,4,CXCL14,-8.82352,,1.109167469405722e-18,5.807159525684408e-18
9862,4,AL354809.1,-8.850685,,8.698393957936426e-19,4.5660860671582285e-18
9863,4,SULF2,-8.899718,,5.598839492427184e-19,2.954532713681891e-18
9864,4,RUNX2,-8.919098,,4.701035445034013e-19,2.4873203412878375e-18
9865,4,PARP14,-8.991105,,2.44756095086796e-19,1.3088561234588022e-18
9866,4,VSIR,-9.00187,,2.2190411412478037e-19,1.1898343920899753e-18
9867,4,SLC7A11,-9.00647,,2.1279592506939568e-19,1.1440641132763209e-18
9868,4,ACSBG1,-9.050969,,1.417053280095783e-19,7.639101240408534e-19
9869,4,ITGB5,-9.154383,,5.466949532431635e-20,2.963116277740724e-19
9870,4,ITGA6,-9.42125,,4.457498998881616e-21,2.4357918026675497e-20
9871,4,MT1X,-9.521275,,1.710673698015895e-21,9.373554509676137e-21
9872,4,HPSE2,-9.582676,,9.456261597741881e-22,5.224453921404355e-21
9873,4,GJA1,-9.614153,,6.968050354380668e-22,3.860415708798154e-21
9874,4,SVEP1,-9.639028,,5.470356920523592e-22,3.0390871780686625e-21
9875,4,ENTPD1,-9.805968,,1.0612392293654038e-22,5.962018142502269e-22
9876,4,GLI3,-9.821689,,9.080954604624055e-23,5.116030763168482e-22
9877,4,BHLHE41,-9.904878,,3.9645324815659156e-23,2.23984885964176e-22
9878,4,DISC1,-9.934731,,2.939703095621228e-23,1.6655541618250586e-22
9879,4,AC027117.2,-10.017554,,1.2762175594490524e-23,7.251236133233253e-23
9880,4,LINC00877,-10.114789,,4.750397136760655e-24,2.706778995305217e-23
9881,4,RFX4,-10.128425,,4.132545201028925e-24,2.3614544005879573e-23
9882,4,SLC1A2,-10.16155,,2.9436148799807296e-24,1.686885318040533e-23
9883,4,AL078590.3,-10.228774,,1.4737278419159727e-24,8.494108598939324e-24
9884,4,RELN,-10.505055,,8.187484464706044e-26,4.746367805626693e-25
9885,4,PITPNC1,-10.713542,,8.793163130088938e-27,5.112304145400546e-26
9886,4,NPL,-10.737929,,6.754258156023338e-27,3.9498585707738817e-26
9887,4,STON2,-10.865957,,1.6745725904446182e-27,9.850427002615401e-27
9888,4,F3,-10.9330015,,8.015249892963418e-28,4.756824862292829e-27
9889,4,GFAP,-11.098367,,1.277571919247009e-28,7.604594757422673e-28
9890,4,EYA2,-11.170994,,5.654494148445615e-29,3.375817402057083e-28
9891,4,ACSL1,-11.210854,,3.6069715289030947e-29,2.1598631909599368e-28
9892,4,PLSCR4,-11.296364,,1.367638030480801e-29,8.238783316149403e-29
9893,4,TPD52L1,-11.31705,,1.0804711419972074e-29,6.528526537747476e-29
9894,4,FGFR3,-11.338688,,8.440072560094243e-30,5.115195490966208e-29
9895,4,ROR1,-11.371689,,5.785720390172519e-30,3.51715525238451e-29
9896,4,FGF2,-11.431292,,2.91737855614345e-30,1.7788893635021035e-29
9897,4,SPON1,-11.540238,,8.269574666960509e-31,5.057843833003369e-30
9898,4,SLC7A2,-11.582216,,5.071771077370895e-31,3.111515998387052e-30
9899,4,DDIT4,-11.757935,,6.428797799301934e-32,3.9683937032727985e-31
9900,4,ZFHX3,-11.825501,,2.881750997732005e-32,1.7954834876834923e-31
9901,4,TUBB2B,-11.982623,,4.382358718678316e-33,2.76489509064878e-32
9902,4,RBMS3,-12.136911,,6.731910822917349e-34,4.260703052479335e-33
9903,4,UBC,-12.170688,,4.453125752651654e-34,2.827381430255018e-33
9904,4,BTBD11,-12.181799,,3.8861496581488155e-34,2.483162720861863e-33
9905,4,GAD2,-12.260096,,1.4832534366013245e-34,9.600345867969738e-34
9906,4,HSPA5,-12.343214,,5.299726261551742e-35,3.452590398405044e-34
9907,4,AC090502.1,-12.360819,,4.2579697934067483e-35,2.782986793076306e-34
9908,4,PLCG2,-12.392876,,2.8561445429420673e-35,1.872881667502995e-34
9909,4,CDC14A,-12.6012,,2.0795696897728822e-36,1.3726532605761599e-35
9910,4,ALDH1L1,-12.611327,,1.8288799785246426e-36,1.211178793724929e-35
9911,4,PLCE1,-12.631306,,1.4190329525477608e-36,9.428790382377148e-36
9912,4,VCAN,-12.674122,,8.227441745026297e-37,5.484961163350865e-36
9913,4,GRIK3,-12.676555,,7.976104056316969e-37,5.335186659743792e-36
9914,4,ALK,-12.7159605,,4.821481270867527e-37,3.235893470380891e-36
9915,4,DLX6-AS1,-12.904113,,4.267023369663363e-38,2.8831238984211915e-37
9916,4,MARCH3,-12.941446,,2.6263841030349356e-38,1.7866558524047183e-37
9917,4,PLPP4,-12.9638195,,1.962286685710256e-38,1.344031976513874e-37
9918,4,ADGRG1,-13.006804,,1.1192594244228047e-38,7.719030513260722e-38
9919,4,DOCK11,-13.842833,,1.4055713109047951e-43,1.0004066269785017e-42
9920,4,PLOD2,-13.868145,,9.879845003730237e-44,7.057032145521597e-43
9921,4,NHSL1,-13.941267,,3.555710171546664e-44,2.548896180320189e-43
9922,4,APOE,-14.073357,,5.5377227856766366e-45,4.042133420201924e-44
9923,4,AC106869.1,-14.308918,,1.9248494586964647e-46,1.4205531060490513e-45
9924,4,ATP13A4,-14.498262,,1.2425478848835376e-47,9.272745409578637e-47
9925,4,CST3,-14.675072,,9.311689311037075e-49,6.975048173061479e-48
9926,4,ZFP36L2,-14.7116,,5.430758172596978e-49,4.083276821501487e-48
9927,4,SAMD4A,-14.835998,,8.572066721513429e-50,6.469484318123342e-49
9928,4,AC006059.1,-14.840059,,8.068447413642887e-50,6.112460161850672e-49
9929,4,MAF,-15.025809,,4.974985524886205e-51,3.812249444357245e-50
9930,4,ABTB2,-15.04422,,3.7674756864066933e-51,2.898058220312841e-50
9931,4,LHFPL3,-15.053533,,3.2728244867465165e-51,2.527277595943256e-50
9932,4,ZFP36L1,-15.225997,,2.3770762003119484e-52,1.842694728923991e-51
9933,4,SEMA5A,-15.6252165,,4.90254782634248e-55,3.8602738790098264e-54
9934,4,ARHGAP24,-16.055311,,5.2474422113091855e-58,4.1979537690473484e-57
9935,4,TNS3,-16.336086,,5.464970613929276e-60,4.443065539779899e-59
9936,4,NXPH1,-16.496675,,3.876499759132859e-61,3.190534781179308e-60
9937,4,PTPRZ1,-16.901497,,4.3862750293514955e-64,3.6552291911262466e-63
