,group,names,scores,logfoldchanges,pvals,pvals_adj
141,Astrocytes,MT1G,36.515972,,6.186728435261775e-292,8.03471225358672e-291
142,Astrocytes,SYTL4,36.037907,,2.1333111820752092e-284,2.735014335993858e-283
143,Astrocytes,MIR4300HG,35.657253,,1.8189485459558163e-278,2.317131905676199e-277
144,Astrocytes,PFKFB3,35.451992,,2.7025686453535952e-275,3.420972968802019e-274
145,Astrocytes,BBOX1,35.0049,,1.8948831253212621e-268,2.383500786567625e-267
146,Astrocytes,TCF7L1,34.988834,,3.3264240990005666e-268,4.1580301237507085e-267
147,Astrocytes,WIF1,34.9222,,3.42267470269306e-267,4.251769817010012e-266
148,Astrocytes,ABCA1,34.608788,,1.8635830618025493e-262,2.300719829385863e-261
149,Astrocytes,VSIR,34.19992,,2.424504887566391e-256,2.9210902259836035e-255
150,Astrocytes,ABR,33.664227,5.6314435,1.9308952315234157e-248,2.285083114228894e-247
151,Astrocytes,BAG3,33.33504,,1.200100264978827e-243,1.4036260409109086e-242
152,Astrocytes,VEGFA,33.158096,,4.329016658972515e-241,5.033740301130832e-240
153,Astrocytes,AL022068.1,32.47329,,2.541608881395313e-231,2.9046958644517864e-230
154,Astrocytes,AQP4-AS1,32.47117,,2.7229299899661443e-231,3.094238624961528e-230
155,Astrocytes,RERG,32.174194,,4.0534259832724895e-227,4.5544112171601006e-226
156,Astrocytes,TMEM164,32.012974,,7.196006157137821e-225,7.951388018936819e-224
157,Astrocytes,VIM,31.873833,,6.155472662832314e-223,6.764255673442103e-222
158,Astrocytes,OSMR-AS1,31.548634,,1.8721897497981265e-218,2.0349888584762246e-217
159,Astrocytes,RASSF8,31.067984,,6.522205765010972e-212,6.901805042339653e-211
160,Astrocytes,AC108866.1,30.810469,,1.8974995250968815e-208,1.9765620053092514e-207
161,Astrocytes,WWTR1,30.319855,,6.275753609685767e-202,6.394074550362078e-201
162,Astrocytes,ALDH1A1,30.27562,,2.400797326417946e-201,2.4250478044625715e-200
163,Astrocytes,HSPB1,29.819426,,2.187861854824695e-195,2.187861854824695e-194
164,Astrocytes,MT1F,29.716894,,4.645886403046121e-194,4.622772540344399e-193
165,Astrocytes,RAB31,29.42242,,2.8377966098419793e-190,2.768582058382419e-189
